unique_cell_id,lat,lon,radio,city,cluster_id,is_5g,frequency_ghz,cell_type
GRID_860,33.56444144144144,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_861,33.56444144144144,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_862,33.56444144144144,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_863,33.56444144144144,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_864,33.56444144144144,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_865,33.56444144144144,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_866,33.56444144144144,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_867,33.56444144144144,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_868,33.56444144144144,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_869,33.56444144144144,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_870,33.56444144144144,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_871,33.56444144144144,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_872,33.56444144144144,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_873,33.56444144144144,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_874,33.56444144144144,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_875,33.56444144144144,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_876,33.56444144144144,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_877,33.56444144144144,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_878,33.56444144144144,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_879,33.56444144144144,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_880,33.56444144144144,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_881,33.56444144144144,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_882,33.56444144144144,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_883,33.56444144144144,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_884,33.56444144144144,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_885,33.56444144144144,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_886,33.56444144144144,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_887,33.56444144144144,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_888,33.56444144144144,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_889,33.56444144144144,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_890,33.56444144144144,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_891,33.56444144144144,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_892,33.56444144144144,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_893,33.56444144144144,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_894,33.56444144144144,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_895,33.56444144144144,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_896,33.56444144144144,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_897,33.56444144144144,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_898,33.56444144144144,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_899,33.56444144144144,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_900,33.56444144144144,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_901,33.56444144144144,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_902,33.56444144144144,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_903,33.56444144144144,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_904,33.56444144144144,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_905,33.56444144144144,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_906,33.56444144144144,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_907,33.56444144144144,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_908,33.56444144144144,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_909,33.56444144144144,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_910,33.56444144144144,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_911,33.56444144144144,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_912,33.56507207207207,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_913,33.56507207207207,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_914,33.56507207207207,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_915,33.56507207207207,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_916,33.56507207207207,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_917,33.56507207207207,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_918,33.56507207207207,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_919,33.56507207207207,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_920,33.56507207207207,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_921,33.56507207207207,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_922,33.56507207207207,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_923,33.56507207207207,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_924,33.56507207207207,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_925,33.56507207207207,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_926,33.56507207207207,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_927,33.56507207207207,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_928,33.56507207207207,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_929,33.56507207207207,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_930,33.56507207207207,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_931,33.56507207207207,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_932,33.56507207207207,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_933,33.56507207207207,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_934,33.56507207207207,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_935,33.56507207207207,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_936,33.56507207207207,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_937,33.56507207207207,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_938,33.56507207207207,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_939,33.56507207207207,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_940,33.56507207207207,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_941,33.56507207207207,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_942,33.56507207207207,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_943,33.56507207207207,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_944,33.56507207207207,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_945,33.56507207207207,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_946,33.56507207207207,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_947,33.56507207207207,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_948,33.56507207207207,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_949,33.56507207207207,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_950,33.56507207207207,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_951,33.56507207207207,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_952,33.56507207207207,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_953,33.56507207207207,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_954,33.56507207207207,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_955,33.56507207207207,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_956,33.56507207207207,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_957,33.56507207207207,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_958,33.56507207207207,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_959,33.56507207207207,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_960,33.56507207207207,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_961,33.56507207207207,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_962,33.56507207207207,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_963,33.56507207207207,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_964,33.56507207207207,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_965,33.56507207207207,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_966,33.56507207207207,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_967,33.56507207207207,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_968,33.56507207207207,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_969,33.5657027027027,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_970,33.5657027027027,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_971,33.5657027027027,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_972,33.5657027027027,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_973,33.5657027027027,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_974,33.5657027027027,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_975,33.5657027027027,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_976,33.5657027027027,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_977,33.5657027027027,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_978,33.5657027027027,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_979,33.5657027027027,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_980,33.5657027027027,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_981,33.5657027027027,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_982,33.5657027027027,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_983,33.5657027027027,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_984,33.5657027027027,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_985,33.5657027027027,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_986,33.5657027027027,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_987,33.5657027027027,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_988,33.5657027027027,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_989,33.5657027027027,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_990,33.5657027027027,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_991,33.5657027027027,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_992,33.5657027027027,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_993,33.5657027027027,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_994,33.5657027027027,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_995,33.5657027027027,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_996,33.5657027027027,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_997,33.5657027027027,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_998,33.5657027027027,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_999,33.5657027027027,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_1000,33.5657027027027,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_1001,33.5657027027027,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_1002,33.5657027027027,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_1003,33.5657027027027,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_1004,33.5657027027027,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_1005,33.5657027027027,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_1006,33.5657027027027,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_1007,33.5657027027027,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_1008,33.5657027027027,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_1009,33.5657027027027,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_1010,33.5657027027027,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_1011,33.5657027027027,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_1012,33.5657027027027,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_1013,33.5657027027027,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_1014,33.5657027027027,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_1015,33.5657027027027,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_1016,33.5657027027027,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_1017,33.5657027027027,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_1018,33.5657027027027,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1019,33.5657027027027,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_1020,33.5657027027027,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_1021,33.5657027027027,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_1022,33.5657027027027,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_1023,33.5657027027027,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_1024,33.5657027027027,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_1025,33.5657027027027,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_1026,33.56633333333333,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_1027,33.56633333333333,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_1028,33.56633333333333,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_1029,33.56633333333333,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_1030,33.56633333333333,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_1031,33.56633333333333,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_1032,33.56633333333333,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_1033,33.56633333333333,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_1034,33.56633333333333,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1035,33.56633333333333,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_1036,33.56633333333333,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_1037,33.56633333333333,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_1038,33.56633333333333,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_1039,33.56633333333333,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_1040,33.56633333333333,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_1041,33.56633333333333,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_1042,33.56633333333333,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_1043,33.56633333333333,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_1044,33.56633333333333,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_1045,33.56633333333333,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_1046,33.56633333333333,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_1047,33.56633333333333,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_1048,33.56633333333333,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_1049,33.56633333333333,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_1050,33.56633333333333,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_1051,33.56633333333333,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_1052,33.56633333333333,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_1053,33.56633333333333,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_1054,33.56633333333333,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_1055,33.56633333333333,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_1056,33.56633333333333,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_1057,33.56633333333333,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_1058,33.56633333333333,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_1059,33.56633333333333,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_1060,33.56633333333333,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_1061,33.56633333333333,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_1062,33.56633333333333,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_1063,33.56633333333333,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_1064,33.56633333333333,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_1065,33.56633333333333,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_1066,33.56633333333333,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_1067,33.56633333333333,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_1068,33.56633333333333,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1069,33.56633333333333,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_1070,33.56633333333333,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_1071,33.56633333333333,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_1072,33.56633333333333,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_1073,33.56633333333333,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_1074,33.56633333333333,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1075,33.56633333333333,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_1076,33.56633333333333,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_1077,33.56633333333333,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_1078,33.56633333333333,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_1079,33.56633333333333,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_1080,33.56633333333333,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_1081,33.56633333333333,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_1082,33.56633333333333,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_1083,33.566963963963964,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_1084,33.566963963963964,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_1085,33.566963963963964,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_1086,33.566963963963964,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_1087,33.566963963963964,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_1088,33.566963963963964,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_1089,33.566963963963964,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_1090,33.566963963963964,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_1091,33.566963963963964,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_1092,33.566963963963964,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_1093,33.566963963963964,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_1094,33.566963963963964,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_1095,33.566963963963964,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_1096,33.566963963963964,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_1097,33.566963963963964,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_1098,33.566963963963964,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_1099,33.566963963963964,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_1100,33.566963963963964,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_1101,33.566963963963964,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_1102,33.566963963963964,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_1103,33.566963963963964,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_1104,33.566963963963964,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_1105,33.566963963963964,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_1106,33.566963963963964,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_1107,33.566963963963964,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_1108,33.566963963963964,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_1109,33.566963963963964,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_1110,33.566963963963964,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_1111,33.566963963963964,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_1112,33.566963963963964,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_1113,33.566963963963964,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_1114,33.566963963963964,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_1115,33.566963963963964,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_1116,33.566963963963964,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_1117,33.566963963963964,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_1118,33.566963963963964,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_1119,33.566963963963964,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_1120,33.566963963963964,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_1121,33.566963963963964,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_1122,33.566963963963964,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_1123,33.566963963963964,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_1124,33.566963963963964,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_1125,33.566963963963964,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_1126,33.566963963963964,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_1127,33.566963963963964,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_1128,33.566963963963964,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_1129,33.566963963963964,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_1130,33.566963963963964,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_1131,33.566963963963964,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_1132,33.566963963963964,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1133,33.566963963963964,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_1134,33.566963963963964,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_1135,33.566963963963964,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_1136,33.566963963963964,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_1137,33.566963963963964,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_1138,33.566963963963964,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_1139,33.566963963963964,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_1140,33.567594594594595,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_1141,33.567594594594595,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_1142,33.567594594594595,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_1143,33.567594594594595,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_1144,33.567594594594595,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_1145,33.567594594594595,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_1146,33.567594594594595,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_1147,33.567594594594595,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_1148,33.567594594594595,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1149,33.567594594594595,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_1150,33.567594594594595,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_1151,33.567594594594595,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_1152,33.567594594594595,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_1153,33.567594594594595,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_1154,33.567594594594595,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_1155,33.567594594594595,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_1156,33.567594594594595,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_1157,33.567594594594595,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_1158,33.567594594594595,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_1159,33.567594594594595,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_1160,33.567594594594595,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_1161,33.567594594594595,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_1162,33.567594594594595,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_1163,33.567594594594595,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_1164,33.567594594594595,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
